#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE,
2020,01,10,10,00,30,4.4,5.0,99.00,99.00,99.00,999,1033.0,13.3,999.0,12.9,99.0,99.00,
2020,01,10,11,00,14,3.8,4.5,99.00,99.00,99.00,999,1032.7,13.2,999.0,12.9,99.0,99.00,
2020,01,10,12,00,22,3.7,4.2,99.00,99.00,99.00,999,1032.8,13.6,999.0,13.2,99.0,99.00,
2020,01,10,13,00,351,2.0,2.5,99.00,99.00,99.00,999,1033.3,13.6,999.0,13.2,99.0,99.00,
2020,01,10,14,00,14,1.8,2.1,99.00,99.00,99.00,999,1033.3,14.0,999.0,13.5,99.0,99.00,
2020,01,10,15,00,28,1.6,2.1,99.00,99.00,99.00,999,1034.1,15.8,999.0,14.3,99.0,99.00,
2020,01,10,16,00,86,2.0,2.2,99.00,99.00,99.00,999,1033.5,17.0,999.0,14.4,99.0,99.00,
2020,01,10,17,00,118,10.4,11.5,99.00,99.00,99.00,999,1032.3,18.0,999.0,13.7,99.0,99.00,
2020,01,10,18,00,98,6.8,7.1,99.00,99.00,99.00,999,1031.4,17.3,999.0,14.5,99.0,99.00,
2020,01,10,19,00,93,5.9,6.4,99.00,99.00,99.00,999,1030.9,16.7,999.0,15.2,99.0,99.00,
2020,01,10,20,00,107,6.6,7.2,99.00,99.00,99.00,999,1030.3,17.4,999.0,15.5,99.0,99.00,
2020,01,10,21,00,110,6.4,6.7,99.00,99.00,99.00,999,1030.4,16.9,999.0,15.5,99.0,99.00,
2020,01,10,22,00,109,6.2,6.6,99.00,99.00,99.00,999,1030.2,16.3,999.0,15.5,99.0,99.00,
2020,01,10,23,00,135,4.1,4.3,99.00,99.00,99.00,999,1030.4,16.6,999.0,15.5,99.0,99.00,
2020,01,11,00,00,118,4.7,4.9,99.00,99.00,99.00,999,1030.2,16.4,999.0,15.7,99.0,99.00,
2020,01,11,01,00,114,5.6,6.1,99.00,99.00,99.00,999,1030.0,16.8,999.0,15.9,99.0,99.00,
2020,01,11,02,00,110,4.3,4.6,99.00,99.00,99.00,999,1029.9,16.5,999.0,15.9,99.0,99.00,
2020,01,11,03,00,122,3.3,3.5,99.00,99.00,99.00,999,1029.8,16.2,999.0,15.8,99.0,99.00,
2020,01,11,04,00,137,5.0,5.3,99.00,99.00,99.00,999,1029.2,16.5,999.0,15.7,99.0,99.00,
2020,01,11,05,00,146,5.4,5.7,99.00,99.00,99.00,999,1028.6,17.1,999.0,16.1,99.0,99.00,
2020,01,11,06,00,140,6.3,6.6,99.00,99.00,99.00,999,1028.1,17.0,999.0,16.3,99.0,99.00,
2020,01,11,07,00,134,7.2,7.7,99.00,99.00,99.00,999,1027.6,17.3,999.0,16.7,99.0,99.00,
2020,01,11,08,00,143,5.2,5.4,99.00,99.00,99.00,999,1027.7,16.7,999.0,16.3,99.0,99.00,
2020,01,11,09,00,140,5.8,6.1,99.00,99.00,99.00,999,1027.2,16.9,999.0,16.6,99.0,99.00,
2020,01,11,10,00,143,5.1,5.3,99.00,99.00,99.00,999,1026.7,16.8,999.0,16.4,99.0,99.00,
2020,01,11,11,00,138,5.5,5.7,99.00,99.00,99.00,999,1026.4,16.7,999.0,16.1,99.0,99.00,
2020,01,11,12,00,158,5.7,6.5,99.00,99.00,99.00,999,1026.2,17.0,999.0,16.8,99.0,99.00,
2020,01,11,13,00,147,5.8,6.1,99.00,99.00,99.00,999,1026.0,17.2,999.0,16.9,99.0,99.00,
2020,01,11,14,00,153,4.9,5.3,99.00,99.00,99.00,999,1026.6,17.1,999.0,17.0,99.0,99.00,
2020,01,11,15,00,149,4.9,5.2,99.00,99.00,99.00,999,1027.1,17.0,999.0,17.0,99.0,99.00,
2020,01,11,16,00,144,4.3,4.4,99.00,99.00,99.00,999,1026.8,17.2,999.0,17.1,99.0,99.00,
2020,01,11,17,00,157,4.9,5.5,99.00,99.00,99.00,999,1025.8,17.7,999.0,17.5,99.0,99.00,
2020,01,11,18,00,126,5.7,6.1,99.00,99.00,99.00,999,1024.7,17.5,999.0,17.5,99.0,99.00,
2020,01,11,19,00,136,5.6,5.9,99.00,99.00,99.00,999,1024.1,17.8,999.0,17.8,99.0,99.00,
2020,01,11,20,00,131,4.7,4.9,99.00,99.00,99.00,999,1023.7,17.2,999.0,17.2,99.0,99.00,
2020,01,11,21,00,134,4.0,4.1,99.00,99.00,99.00,999,1023.3,16.8,999.0,16.8,99.0,99.00,
2020,01,11,22,00,152,6.6,7.2,99.00,99.00,99.00,999,1023.0,17.5,999.0,17.5,99.0,99.00,
2020,01,11,23,00,171,6.8,7.2,99.00,99.00,99.00,999,1023.0,17.4,999.0,17.4,99.0,99.00,
2020,01,12,00,00,184,5.9,6.4,99.00,99.00,99.00,999,1023.0,17.4,999.0,17.4,99.0,99.00,
2020,01,12,01,00,171,8.0,8.6,99.00,99.00,99.00,999,1023.3,17.9,999.0,17.9,99.0,99.00,
2020,01,12,02,00,174,8.2,9.0,99.00,99.00,99.00,999,1023.4,17.8,999.0,17.8,99.0,99.00,
2020,01,12,03,00,180,7.9,8.8,99.00,99.00,99.00,999,1023.9,17.7,999.0,17.7,99.0,99.00,
2020,01,12,04,00,187,7.3,7.9,99.00,99.00,99.00,999,1024.3,17.5,999.0,17.5,99.0,99.00,
2020,01,12,05,00,196,6.5,7.0,99.00,99.00,99.00,999,1024.4,17.5,999.0,17.5,99.0,99.00,
2020,01,12,06,00,186,4.4,5.1,99.00,99.00,99.00,999,1023.5,16.7,999.0,16.7,99.0,99.00,
2020,01,12,07,00,176,6.6,7.6,99.00,99.00,99.00,999,1023.0,17.5,999.0,17.5,99.0,99.00,
2020,01,12,08,00,196,5.5,6.0,99.00,99.00,99.00,999,1023.3,17.2,999.0,17.2,99.0,99.00,
2020,01,12,09,00,192,7.4,7.8,99.00,99.00,99.00,999,1023.2,17.3,999.0,17.3,99.0,99.00,
2020,01,12,10,00,216,5.9,6.3,99.00,99.00,99.00,999,1024.0,17.2,999.0,17.2,99.0,99.00,
2020,01,12,11,00,223,4.4,5.2,99.00,99.00,99.00,999,1025.2,16.9,999.0,16.9,99.0,99.00,
2020,01,12,12,00,229,2.6,3.4,99.00,99.00,99.00,999,1026.0,16.4,999.0,16.4,99.0,99.00,
2020,01,12,13,00,232,5.5,7.2,99.00,99.00,99.00,999,1026.6,17.5,999.0,17.5,99.0,99.00,
2020,01,12,14,00,196,5.6,6.1,99.00,99.00,99.00,999,1026.7,16.2,999.0,16.2,99.0,99.00,
2020,01,12,15,00,193,5.1,5.8,99.00,99.00,99.00,999,1026.7,16.4,999.0,16.4,99.0,99.00,
2020,01,12,16,00,207,7.1,7.8,99.00,99.00,99.00,999,1026.4,16.9,999.0,16.9,99.0,99.00,
2020,01,12,17,00,230,3.9,5.6,99.00,99.00,99.00,999,1027.0,18.4,999.0,18.4,99.0,99.00,
2020,01,12,18,00,230,4.3,5.6,99.00,99.00,99.00,999,1026.2,19.9,999.0,19.9,99.0,99.00,
2020,01,12,19,00,224,4.1,4.7,99.00,99.00,99.00,999,1025.3,17.3,999.0,17.3,99.0,99.00,
2020,01,12,20,00,196,2.5,3.0,99.00,99.00,99.00,999,1025.2,16.9,999.0,16.9,99.0,99.00,
2020,01,12,21,00,164,1.5,1.7,99.00,99.00,99.00,999,1026.0,16.7,999.0,16.7,99.0,99.00,
2020,01,12,22,00,204,2.6,2.9,99.00,99.00,99.00,999,1026.3,17.5,999.0,17.5,99.0,99.00,
2020,01,12,23,00,151,1.4,1.5,99.00,99.00,99.00,999,1026.6,16.4,999.0,16.4,99.0,99.00,
2020,01,13,00,00,144,2.2,2.4,99.00,99.00,99.00,999,1027.0,16.7,999.0,16.7,99.0,99.00,
2020,01,13,01,00,127,1.2,1.3,99.00,99.00,99.00,999,1027.4,16.5,999.0,16.5,99.0,99.00,
2020,01,13,02,00,0,0.0,0.0,99.00,99.00,99.00,999,1027.5,16.3,999.0,16.3,99.0,99.00,
2020,01,13,03,00,67,0.6,0.7,99.00,99.00,99.00,999,1028.1,16.6,999.0,16.6,99.0,99.00,
2020,01,13,04,00,121,2.0,2.3,99.00,99.00,99.00,999,1028.1,16.4,999.0,16.4,99.0,99.00,
2020,01,13,05,00,216,1.4,2.1,99.00,99.00,99.00,999,1027.4,16.8,999.0,16.8,99.0,99.00,
2020,01,13,06,00,196,1.1,1.3,99.00,99.00,99.00,999,1027.3,16.7,999.0,16.7,99.0,99.00,
2020,01,13,07,00,211,0.4,0.6,99.00,99.00,99.00,999,1027.3,16.9,999.0,16.9,99.0,99.00,
2020,01,13,08,00,0,0.0,0.1,99.00,99.00,99.00,999,1027.4,16.3,999.0,16.3,99.0,99.00,
2020,01,13,09,00,352,0.4,0.4,99.00,99.00,99.00,999,1028.0,16.2,999.0,16.2,99.0,99.00,
2020,01,13,10,00,0,0.0,0.1,99.00,99.00,99.00,999,1027.8,16.2,999.0,16.2,99.0,99.00,
2020,01,13,11,00,61,1.1,1.3,99.00,99.00,99.00,999,1028.0,16.2,999.0,16.2,99.0,99.00,
2020,01,13,12,00,82,1.2,1.4,99.00,99.00,99.00,999,1028.6,16.0,999.0,16.0,99.0,99.00,
2020,01,13,13,00,109,2.5,2.7,99.00,99.00,99.00,999,1029.0,17.1,999.0,17.1,99.0,99.00,
2020,01,13,14,00,254,0.2,0.6,99.00,99.00,99.00,999,1029.8,17.7,999.0,17.7,99.0,99.00,
2020,01,13,15,00,184,2.4,2.6,99.00,99.00,99.00,999,1030.2,17.7,999.0,17.7,99.0,99.00,
2020,01,13,16,00,211,2.3,2.8,99.00,99.00,99.00,999,1030.3,18.8,999.0,18.8,99.0,99.00,
2020,01,13,17,00,214,3.1,3.4,99.00,99.00,99.00,999,1029.7,18.3,999.0,18.3,99.0,99.00,
2020,01,13,18,00,205,2.3,2.7,99.00,99.00,99.00,999,1028.8,18.4,999.0,18.4,99.0,99.00,
2020,01,13,19,00,221,2.8,3.3,99.00,99.00,99.00,999,1028.3,18.9,999.0,18.9,99.0,99.00,
2020,01,13,20,00,183,1.3,1.7,99.00,99.00,99.00,999,1027.6,19.5,999.0,19.5,99.0,99.00,
2020,01,13,21,00,198,3.2,3.6,99.00,99.00,99.00,999,1027.9,19.0,999.0,19.0,99.0,99.00,
2020,01,13,22,00,174,1.3,1.4,99.00,99.00,99.00,999,1028.2,17.7,999.0,17.7,99.0,99.00,
2020,01,13,23,00,161,0.9,1.0,99.00,99.00,99.00,999,1028.6,17.6,999.0,17.6,99.0,99.00,
2020,01,14,00,00,123,1.8,2.1,99.00,99.00,99.00,999,1028.9,16.8,999.0,16.8,99.0,99.00,
2020,01,14,01,00,141,1.2,1.5,99.00,99.00,99.00,999,1028.7,16.8,999.0,16.8,99.0,99.00,
2020,01,14,02,00,140,0.7,1.0,99.00,99.00,99.00,999,1028.8,16.2,999.0,16.2,99.0,99.00,
2020,01,14,03,00,125,0.7,0.9,99.00,99.00,99.00,999,1028.7,16.2,999.0,16.2,99.0,99.00,
2020,01,14,04,00,142,2.6,2.7,99.00,99.00,99.00,999,1028.6,16.7,999.0,16.7,99.0,99.00,
2020,01,14,05,00,153,1.7,1.9,99.00,99.00,99.00,999,1027.8,17.0,999.0,17.0,99.0,99.00,
2020,01,14,06,00,182,2.0,2.3,99.00,99.00,99.00,999,1027.0,17.2,999.0,17.2,99.0,99.00,
2020,01,14,07,00,195,2.6,2.9,99.00,99.00,99.00,999,1026.9,17.5,999.0,17.5,99.0,99.00,
2020,01,14,08,00,208,2.4,2.5,99.00,99.00,99.00,999,1026.8,17.3,999.0,17.3,99.0,99.00,
2020,01,14,09,00,236,1.2,2.0,99.00,99.00,99.00,999,1026.5,18.0,999.0,18.0,99.0,99.00,
2020,01,14,10,00,212,1.9,2.2,99.00,99.00,99.00,999,1025.9,17.2,999.0,17.2,99.0,99.00,
2020,01,14,11,00,202,1.3,1.4,99.00,99.00,99.00,999,1025.7,16.3,999.0,16.3,99.0,99.00,
2020,01,14,12,00,224,2.0,2.4,99.00,99.00,99.00,999,1025.6,15.8,999.0,15.8,99.0,99.00,
2020,01,14,13,00,201,3.1,3.4,99.00,99.00,99.00,999,1025.2,15.9,999.0,15.9,99.0,99.00,
2020,01,14,14,00,220,2.3,2.6,99.00,99.00,99.00,999,1025.1,16.3,999.0,16.3,99.0,99.00,
2020,01,14,15,00,221,2.1,2.5,99.00,99.00,99.00,999,1026.8,18.4,999.0,18.4,99.0,99.00,
2020,01,14,16,00,201,2.8,3.2,99.00,99.00,99.00,999,1026.8,17.7,999.0,17.7,99.0,99.00,
2020,01,14,17,00,196,2.9,3.5,99.00,99.00,99.00,999,1025.7,17.5,999.0,17.5,99.0,99.00,
2020,01,14,18,00,197,3.0,3.6,99.00,99.00,99.00,999,1024.3,16.8,999.0,16.8,99.0,99.00,
2020,01,14,19,00,213,4.3,4.8,99.00,99.00,99.00,999,1023.7,16.9,999.0,16.9,99.0,99.00,
2020,01,14,20,00,216,4.1,4.7,99.00,99.00,99.00,999,1023.2,17.0,999.0,17.0,99.0,99.00,
2020,01,14,21,00,221,5.4,6.2,99.00,99.00,99.00,999,1023.0,17.2,999.0,17.2,99.0,99.00,
2020,01,14,22,00,219,4.6,5.7,99.00,99.00,99.00,999,1023.4,17.1,999.0,17.1,99.0,99.00,
2020,01,14,23,00,234,4.0,4.6,99.00,99.00,99.00,999,1023.4,18.0,999.0,18.0,99.0,99.00,
2020,01,15,00,00,227,3.1,4.2,99.00,99.00,99.00,999,1023.5,17.8,999.0,17.8,99.0,99.00,
2020,01,15,01,00,226,3.5,4.6,99.00,99.00,99.00,999,1023.5,16.7,999.0,16.7,99.0,99.00,
2020,01,15,02,00,232,3.6,4.7,99.00,99.00,99.00,999,1023.4,16.5,999.0,16.5,99.0,99.00,
2020,01,15,03,00,232,3.6,6.2,99.00,99.00,99.00,999,1023.1,17.0,999.0,17.0,99.0,99.00,
2020,01,15,04,00,230,4.3,5.1,99.00,99.00,99.00,999,1022.7,17.4,999.0,17.4,99.0,99.00,
2020,01,15,05,00,225,5.3,6.2,99.00,99.00,99.00,999,1022.3,17.1,999.0,17.1,99.0,99.00,
2020,01,15,06,00,241,3.2,4.1,99.00,99.00,99.00,999,1022.1,18.3,999.0,18.1,99.0,99.00,
2020,01,15,07,00,11,0.2,0.7,99.00,99.00,99.00,999,1023.0,17.7,999.0,17.7,99.0,99.00,
2020,01,15,08,00,1,1.1,1.2,99.00,99.00,99.00,999,1023.1,17.1,999.0,17.1,99.0,99.00,
2020,01,15,09,00,212,0.3,0.7,99.00,99.00,99.00,999,1023.2,17.4,999.0,17.4,99.0,99.00,
2020,01,15,10,00,157,1.6,1.8,99.00,99.00,99.00,999,1022.4,16.7,999.0,16.7,99.0,99.00,
2020,01,15,11,00,140,0.3,0.4,99.00,99.00,99.00,999,1022.6,16.9,999.0,16.9,99.0,99.00,
2020,01,15,12,00,177,2.0,2.2,99.00,99.00,99.00,999,1022.9,16.8,999.0,16.8,99.0,99.00,
2020,01,15,13,00,224,0.7,0.9,99.00,99.00,99.00,999,1023.6,16.8,999.0,16.8,99.0,99.00,
2020,01,15,14,00,203,1.5,1.9,99.00,99.00,99.00,999,1023.6,17.4,999.0,17.4,99.0,99.00,
2020,01,15,15,00,199,3.0,3.2,99.00,99.00,99.00,999,1024.0,17.1,999.0,17.1,99.0,99.00,
2020,01,15,16,00,205,2.3,2.9,99.00,99.00,99.00,999,1023.9,18.2,999.0,17.7,99.0,99.00,
2020,01,15,17,00,223,3.0,3.9,99.00,99.00,99.00,999,1023.3,18.7,999.0,18.2,99.0,99.00,
2020,01,15,18,00,213,3.8,4.0,99.00,99.00,99.00,999,1022.5,18.8,999.0,17.8,99.0,99.00,
2020,01,15,19,00,219,4.9,6.0,99.00,99.00,99.00,999,1021.9,19.5,999.0,18.4,99.0,99.00,
2020,01,15,20,00,207,4.3,4.7,99.00,99.00,99.00,999,1021.7,18.0,999.0,17.5,99.0,99.00,
2020,01,15,21,00,218,3.2,3.9,99.00,99.00,99.00,999,1021.5,18.2,999.0,17.9,99.0,99.00,
2020,01,15,22,00,217,3.9,4.2,99.00,99.00,99.00,999,1021.8,17.9,999.0,17.9,99.0,99.00,
2020,01,15,23,00,233,3.2,4.0,99.00,99.00,99.00,999,1022.5,17.4,999.0,17.4,99.0,99.00,
2020,01,16,00,00,220,3.9,4.4,99.00,99.00,99.00,999,1022.9,17.5,999.0,17.5,99.0,99.00,
2020,01,16,01,00,239,1.9,2.3,99.00,99.00,99.00,999,1023.3,17.9,999.0,17.9,99.0,99.00,
2020,01,16,02,00,256,2.0,2.3,99.00,99.00,99.00,999,1023.4,17.8,999.0,17.8,99.0,99.00,
2020,01,16,03,00,240,2.4,2.9,99.00,99.00,99.00,999,1023.4,17.5,999.0,17.5,99.0,99.00,
2020,01,16,04,00,221,2.9,3.2,99.00,99.00,99.00,999,1023.0,16.6,999.0,16.6,99.0,99.00,
2020,01,16,05,00,224,3.1,3.4,99.00,99.00,99.00,999,1022.5,16.5,999.0,16.5,99.0,99.00,
2020,01,16,06,00,223,3.2,3.5,99.00,99.00,99.00,999,1022.1,16.4,999.0,16.4,99.0,99.00,
2020,01,16,07,00,255,3.1,4.0,99.00,99.00,99.00,999,1022.2,17.6,999.0,17.6,99.0,99.00,
2020,01,16,08,00,240,1.8,2.4,99.00,99.00,99.00,999,1021.8,16.9,999.0,16.9,99.0,99.00,
2020,01,16,09,00,218,4.4,4.9,99.00,99.00,99.00,999,1021.3,16.0,999.0,16.0,99.0,99.00,
2020,01,16,10,00,241,1.6,2.1,99.00,99.00,99.00,999,1021.5,16.7,999.0,16.7,99.0,99.00,
2020,01,16,11,00,236,2.5,3.4,99.00,99.00,99.00,999,1022.3,16.8,999.0,16.8,99.0,99.00,
2020,01,16,12,00,246,2.0,2.6,99.00,99.00,99.00,999,1023.0,17.2,999.0,17.2,99.0,99.00,
2020,01,16,13,00,222,3.3,3.5,99.00,99.00,99.00,999,1023.3,16.3,999.0,16.3,99.0,99.00,
2020,01,16,14,00,206,5.0,5.8,99.00,99.00,99.00,999,1022.4,16.3,999.0,16.3,99.0,99.00,
2020,01,16,15,00,253,3.3,5.4,99.00,99.00,99.00,999,1022.5,18.6,999.0,18.6,99.0,99.00,
2020,01,16,16,00,287,4.1,5.8,99.00,99.00,99.00,999,1022.8,21.5,999.0,20.0,99.0,99.00,
2020,01,16,17,00,299,4.4,5.9,99.00,99.00,99.00,999,1022.3,23.1,999.0,18.7,99.0,99.00,
2020,01,16,18,00,297,4.5,6.6,99.00,99.00,99.00,999,1021.8,23.6,999.0,16.9,99.0,99.00,
2020,01,16,19,00,322,3.2,5.3,99.00,99.00,99.00,999,1021.8,24.0,999.0,16.6,99.0,99.00,
2020,01,16,20,00,329,4.1,5.7,99.00,99.00,99.00,999,1022.0,23.0,999.0,16.8,99.0,99.00,
2020,01,16,21,00,329,4.0,5.6,99.00,99.00,99.00,999,1022.5,23.4,999.0,15.8,99.0,99.00,
2020,01,16,22,00,340,5.5,6.3,99.00,99.00,99.00,999,1023.4,22.5,999.0,12.8,99.0,99.00,
2020,01,16,23,00,343,5.2,6.7,99.00,99.00,99.00,999,1024.7,20.6,999.0,10.1,99.0,99.00,
2020,01,17,00,00,346,4.9,6.2,99.00,99.00,99.00,999,1026.1,18.7,999.0,9.7,99.0,99.00,
2020,01,17,01,00,344,5.4,6.6,99.00,99.00,99.00,999,1027.0,17.6,999.0,4.9,99.0,99.00,
2020,01,17,02,00,350,4.6,6.5,99.00,99.00,99.00,999,1027.9,17.1,999.0,4.8,99.0,99.00,
2020,01,17,03,00,342,3.9,4.8,99.00,99.00,99.00,999,1028.4,16.0,999.0,4.2,99.0,99.00,
2020,01,17,04,00,347,4.1,5.4,99.00,99.00,99.00,999,1028.8,15.2,999.0,4.2,99.0,99.00,
2020,01,17,05,00,343,3.1,3.9,99.00,99.00,99.00,999,1029.0,13.9,999.0,4.8,99.0,99.00,
2020,01,17,06,00,345,3.2,4.4,99.00,99.00,99.00,999,1029.4,13.6,999.0,4.2,99.0,99.00,
2020,01,17,07,00,345,4.6,5.9,99.00,99.00,99.00,999,1029.7,13.7,999.0,2.7,99.0,99.00,
2020,01,17,08,00,0,5.8,7.1,99.00,99.00,99.00,999,1029.9,13.8,999.0,-0.1,99.0,99.00,
2020,01,17,09,00,7,9.4,10.9,99.00,99.00,99.00,999,1030.3,13.0,999.0,-1.1,99.0,99.00,
2020,01,17,10,00,6,7.7,9.2,99.00,99.00,99.00,999,1031.2,12.2,999.0,-1.1,99.0,99.00,
2020,01,17,11,00,17,8.6,10.1,99.00,99.00,99.00,999,1032.5,11.2,999.0,-2.3,99.0,99.00,
2020,01,17,12,00,15,8.4,10.3,99.00,99.00,99.00,999,1033.6,10.3,999.0,-1.3,99.0,99.00,
2020,01,17,13,00,24,10.0,11.5,99.00,99.00,99.00,999,1034.9,9.6,999.0,-3.1,99.0,99.00,
2020,01,17,14,00,32,11.1,13.4,99.00,99.00,99.00,999,1035.9,9.3,999.0,-3.3,99.0,99.00,
2020,01,17,15,00,35,9.0,11.0,99.00,99.00,99.00,999,1036.6,9.1,999.0,-1.0,99.0,99.00,
2020,01,17,16,00,38,9.9,12.0,99.00,99.00,99.00,999,1037.1,9.3,999.0,0.0,99.0,99.00,
2020,01,17,17,00,47,8.8,9.8,99.00,99.00,99.00,999,1036.8,9.5,999.0,-0.2,99.0,99.00,
2020,01,17,18,00,51,9.8,12.0,99.00,99.00,99.00,999,1035.8,9.7,999.0,-0.3,99.0,99.00,
2020,01,17,19,00,55,11.2,12.3,99.00,99.00,99.00,999,1035.9,9.8,999.0,-0.8,99.0,99.00,
2020,01,17,20,00,67,10.2,12.7,99.00,99.00,99.00,999,1035.7,9.7,999.0,0.4,99.0,99.00,
2020,01,17,21,00,64,8.8,10.4,99.00,99.00,99.00,999,1036.2,10.0,999.0,1.0,99.0,99.00,
2020,01,17,22,00,69,9.2,11.1,99.00,99.00,99.00,999,1036.5,9.9,999.0,1.9,99.0,99.00,
2020,01,17,23,00,56,10.6,12.1,99.00,99.00,99.00,999,1036.5,10.0,999.0,1.2,99.0,99.00,
2020,01,18,00,00,59,7.7,9.3,99.00,99.00,99.00,999,1037.4,9.7,999.0,1.1,99.0,99.00,
2020,01,18,01,00,57,10.3,12.9,99.00,99.00,99.00,999,1036.9,10.0,999.0,1.6,99.0,99.00,
2020,01,18,02,00,72,9.1,11.2,99.00,99.00,99.00,999,1037.0,10.2,999.0,2.4,99.0,99.00,
2020,01,18,03,00,68,9.4,11.0,99.00,99.00,99.00,999,1036.9,10.5,999.0,4.2,99.0,99.00,
2020,01,18,04,00,61,9.6,11.5,99.00,99.00,99.00,999,1036.3,10.6,999.0,5.0,99.0,99.00,
2020,01,18,05,00,18,6.2,7.6,99.00,99.00,99.00,999,1035.6,9.1,999.0,4.4,99.0,99.00,
2020,01,18,06,00,15,6.3,7.3,99.00,99.00,99.00,999,1035.0,8.2,999.0,3.7,99.0,99.00,
2020,01,18,07,00,14,6.0,7.1,99.00,99.00,99.00,999,1034.0,8.5,999.0,4.8,99.0,99.00,
2020,01,18,08,00,12,8.7,9.7,99.00,99.00,99.00,999,1033.2,8.2,999.0,4.5,99.0,99.00,
2020,01,18,09,00,17,7.4,8.6,99.00,99.00,99.00,999,1032.9,8.2,999.0,4.8,99.0,99.00,
2020,01,18,10,00,7,7.5,8.8,99.00,99.00,99.00,999,1032.5,8.0,999.0,4.6,99.0,99.00,
2020,01,18,11,00,14,7.0,8.6,99.00,99.00,99.00,999,1032.1,8.1,999.0,5.2,99.0,99.00,
2020,01,18,12,00,13,7.4,9.3,99.00,99.00,99.00,999,1032.1,8.2,999.0,5.9,99.0,99.00,
2020,01,18,13,00,15,6.1,7.3,99.00,99.00,99.00,999,1031.8,8.7,999.0,7.0,99.0,99.00,
2020,01,18,14,00,12,5.6,7.2,99.00,99.00,99.00,999,1031.7,9.3,999.0,7.9,99.0,99.00,
2020,01,18,15,00,3,5.9,6.7,99.00,99.00,99.00,999,1031.6,10.2,999.0,8.8,99.0,99.00,
2020,01,18,16,00,21,5.9,7.5,99.00,99.00,99.00,999,1030.9,12.4,999.0,11.4,99.0,99.00,
2020,01,18,17,00,35,6.6,8.4,99.00,99.00,99.00,999,1029.8,13.3,999.0,12.6,99.0,99.00,
2020,01,18,18,00,44,6.3,6.7,99.00,99.00,99.00,999,1028.0,13.7,999.0,13.1,99.0,99.00,
2020,01,18,19,00,46,3.9,4.2,99.00,99.00,99.00,999,1027.1,14.3,999.0,13.8,99.0,99.00,
2020,01,18,20,00,77,1.1,1.4,99.00,99.00,99.00,999,1026.2,15.2,999.0,14.5,99.0,99.00,
2020,01,18,21,00,0,0.0,0.1,99.00,99.00,99.00,999,1025.6,15.4,999.0,14.8,99.0,99.00,
2020,01,18,22,00,151,3.9,4.2,99.00,99.00,99.00,999,1024.0,15.5,999.0,13.9,99.0,99.00,
2020,01,18,23,00,182,6.2,6.9,99.00,99.00,99.00,999,1023.2,16.5,999.0,15.2,99.0,99.00,
2020,01,19,00,00,221,3.1,3.6,99.00,99.00,99.00,999,1022.9,15.5,999.0,15.2,99.0,99.00,
2020,01,19,01,00,234,3.1,3.7,99.00,99.00,99.00,999,1022.3,15.5,999.0,15.4,99.0,99.00,
2020,01,19,02,00,228,3.2,4.1,99.00,99.00,99.00,999,1022.0,16.3,999.0,15.6,99.0,99.00,
2020,01,19,03,00,216,2.7,3.2,99.00,99.00,99.00,999,1021.6,16.2,999.0,15.6,99.0,99.00,
2020,01,19,04,00,188,3.9,4.2,99.00,99.00,99.00,999,1021.0,14.9,999.0,14.9,99.0,99.00,
2020,01,19,05,00,214,4.6,5.1,99.00,99.00,99.00,999,1020.3,15.1,999.0,15.1,99.0,99.00,
2020,01,19,06,00,235,4.3,6.0,99.00,99.00,99.00,999,1019.6,16.3,999.0,16.3,99.0,99.00,
2020,01,19,07,00,232,5.5,7.3,99.00,99.00,99.00,999,1018.9,16.4,999.0,16.2,99.0,99.00,
2020,01,19,08,00,216,6.7,7.2,99.00,99.00,99.00,999,1017.8,15.7,999.0,15.7,99.0,99.00,
2020,01,19,09,00,225,6.7,8.6,99.00,99.00,99.00,999,1017.1,16.1,999.0,15.7,99.0,99.00,
2020,01,19,10,00,226,7.8,9.6,99.00,99.00,99.00,999,1016.6,15.9,999.0,15.3,99.0,99.00,
2020,01,19,11,00,227,7.2,8.7,99.00,99.00,99.00,999,1016.7,15.9,999.0,15.4,99.0,99.00,
2020,01,19,12,00,229,6.3,8.5,99.00,99.00,99.00,999,1017.0,16.2,999.0,15.4,99.0,99.00,
2020,01,19,13,00,226,8.3,9.9,99.00,99.00,99.00,999,1016.8,16.1,999.0,15.3,99.0,99.00,
2020,01,19,14,00,218,8.2,9.7,99.00,99.00,99.00,999,1016.4,16.0,999.0,15.4,99.0,99.00,
2020,01,19,15,00,224,7.1,8.4,99.00,99.00,99.00,999,1016.5,16.1,999.0,15.8,99.0,99.00,
2020,01,19,16,00,241,6.6,10.5,99.00,99.00,99.00,999,1016.5,16.8,999.0,16.3,99.0,99.00,
2020,01,19,17,00,285,5.3,8.9,99.00,99.00,99.00,999,1016.0,15.5,999.0,14.5,99.0,99.00,
2020,01,19,18,00,274,3.6,5.5,99.00,99.00,99.00,999,1015.1,15.8,999.0,14.2,99.0,99.00,
2020,01,19,19,00,252,4.1,6.6,99.00,99.00,99.00,999,1014.2,17.0,999.0,10.7,99.0,99.00,
2020,01,19,20,00,274,4.3,6.8,99.00,99.00,99.00,999,1014.4,15.8,999.0,7.8,99.0,99.00,
2020,01,19,21,00,258,3.4,4.2,99.00,99.00,99.00,999,1014.7,15.5,999.0,7.7,99.0,99.00,
